0.006,64791,523,119.84,119.84,0.0066089
0.006,65039,524,119.85,119.84,0.0013033
0.006,65287,525,118.1,118.1,0.00092861
0.006,65536,526,129.39,129.39,7.6576e-05
0.006,65786,527,122.62,122.63,0.0057865
0.006,66036,528,122.63,122.63,0.0026941
0.006,66286,529,121.57,121.57,0.0031259
0.006,66537,530,122.12,122.13,0.008107
0.006,66788,531,122.13,122.13,0.00051359
0.006,67040,532,122.13,122.13,0.0070375
0.006,67292,533,123.13,123.14,0.0053418
0.006,67545,534,127.86,127.86,0.00018441
0.006,67798,535,120.1,120.09,0.0029807
0.006,68052,536,129.39,129.39,0.00059649
0.006,68306,537,124.23,124.23,3.2979e-05
0.006,68561,538,125.64,125.64,0.00081654
0.006,68816,539,121.21,121.21,0.00035862
0.006,69071,540,125.64,125.64,0.0018053
0.006,69327,541,124.26,124.26,0.00049096
0.006,69584,542,128.24,128.24,0.0011624
0.006,69841,543,122.26,122.26,0.0029629
0.006,70099,544,118.83,118.83,0.0017891
0.006,70356,545,128.81,128.81,0.00084129
0.006,70615,546,128.82,128.81,0.010257
0.006,70874,547,126.13,126.13,0.002571
0.006,71133,548,122.26,122.26,0.00056228
0.006,71393,549,123.83,123.83,2.7845e-05
0.006,71653,550,129.99,129.99,0.00026493
0.006,71914,551,118.28,118.28,0.0029548
0.006,72175,552,118.29,118.28,0.0034354
0.006,72437,553,129.99,129.99,0.00070185
0.006,72699,554,120.64,120.64,0.00047756
0.006,72962,555,121.21,121.21,0.0048763
0.006,73225,556,126.62,126.61,0.00083229
0.006,73489,557,127.69,127.69,0.0025394
0.006,73753,558,120.09,120.09,0.0033119
0.006,74018,559,120.1,120.09,0.0032141
0.006,74283,560,129.39,129.39,0.0023491
0.006,74548,561,127.16,127.16,0.00031448
0.006,74814,562,124.25,124.24,0.0012579
0.006,75081,563,117.92,117.92,0.00053087
0.006,75348,564,129.99,129.99,0.00014169
0.006,75615,565,129.22,129.22,0.0034296
0.006,75883,566,125.4,125.41,0.0049931
0.006,76151,567,117.94,117.94,0.00034536
0.006,76420,568,117.95,117.94,0.0058849
0.006,76689,569,118.39,118.4,0.0061998
0.006,76959,570,118.4,118.4,0.0003932
0.006,77229,571,123.41,123.41,0.00049102
0.006,77500,572,119.19,119.19,0.0028808
0.006,77771,573,119.19,119.19,0.0027741
0.006,78043,574,117.98,117.98,0.00078485
0.006,78315,575,126.63,126.63,0.00027661
0.006,78588,576,121.9,121.9,0.00015952
0.006,78861,577,121.91,121.9,0.0061234
0.006,79135,578,127.91,127.91,0.00010526
0.006,79409,579,129.98,129.99,0.0033011
0.006,79683,580,123.01,123.01,0.00074471
0.006,79958,581,120.39,120.39,0.00070697
0.006,80234,582,120.4,120.39,0.0060747
0.006,80510,583,119.66,119.66,0.0034219
0.006,80786,584,118.03,118.03,0.0001303
0.006,81063,585,129.25,129.24,0.0016227
0.006,81340,586,127.92,127.92,0.0005793
0.006,81618,587,127.93,127.92,0.0057246
0.006,81897,588,127.93,127.92,0.011997
0.006,82175,589,117.9,117.91,0.017425
0.006,82455,590,117.9,117.91,0.01229
0.006,82734,591,129.98,129.99,0.0060027
0.006,83015,592,129.99,129.99,0.0016137
0.006,83295,593,117.92,117.91,0.0029589
0.006,83576,594,117.92,117.92,0.00044452
0.006,83858,595,121.56,121.57,0.00069687
0.006,84140,596,121.57,121.57,0.004782
0.006,84423,597,127.69,127.69,0.0006179
0.006,84706,598,118.1,118.1,0.00090437
0.006,84989,599,117.95,117.94,0.0025903
0.006,85273,600,125.16,125.16,0.0010039
0.006,85558,601,125.64,125.64,0.00031963
0.006,85843,602,120.93,120.93,0.0045874
0.006,86128,603,120.93,120.93,0.0007193
0.006,86414,604,120.36,120.36,0.00026055
0.006,86701,605,129.39,129.39,0.00044413
0.006,86987,606,117.98,117.98,0.0014633
0.006,87275,607,126.13,126.13,1.8387e-05
0.006,87562,608,123.18,123.18,0.0007478
0.006,87851,609,123.19,123.18,0.0058126
